74.138.244.12 syn-074-138-244-012.res.spectrum.com
184.54.219.238 syn-184-054-219-238.res.spectrum.com
74.136.1.239 syn-074-136-001-239.res.spectrum.com
184.54.205.71 syn-184-054-205-071.res.spectrum.com
74.136.1.94 syn-074-136-001-094.res.spectrum.com
172.3.202.86 172-3-202-86.lightspeed.lsvlky.sbcglobal.net
76.35.169.123 syn-076-035-169-123.res.spectrum.com
172.3.207.27 172-3-207-27.lightspeed.lsvlky.sbcglobal.net
184.54.212.226 syn-184-054-212-226.res.spectrum.com
74.129.246.122 syn-074-129-246-122.res.spectrum.com
74.138.239.242 syn-074-138-239-242.res.spectrum.com
74.138.249.50 syn-074-138-249-050.res.spectrum.com
69.135.19.202 syn-069-135-019-202.biz.spectrum.com
74.136.1.27 syn-074-136-001-027.res.spectrum.com
98.72.3.182 adsl-098-072-003-182.sip.mia.bellsouth.net
76.35.185.134 syn-076-035-185-134.res.spectrum.com
74.136.1.158 syn-074-136-001-158.res.spectrum.com
98.72.0.13 adsl-098-072-000-013.sip.mia.bellsouth.net
162.234.192.145 162-234-192-145.lightspeed.lsvlky.sbcglobal.net
172.3.206.202 172-3-206-202.lightspeed.lsvlky.sbcglobal.net
76.35.185.163 syn-076-035-185-163.res.spectrum.com
74.136.13.170 syn-074-136-013-170.res.spectrum.com
107.138.161.119 107-138-161-119.lightspeed.lsvlky.sbcglobal.net
174.101.212.95 syn-174-101-212-095.res.spectrum.com
184.54.203.138 syn-184-054-203-138.res.spectrum.com
65.82.248.190 adsl-065-082-248-190.sip.sdf.bellsouth.net
74.136.14.44 syn-074-136-014-044.res.spectrum.com
74.138.237.229 syn-074-138-237-229.res.spectrum.com
74.136.15.77 syn-074-136-015-077.res.spectrum.com
184.54.198.122 syn-184-054-198-122.res.spectrum.com
108.169.162.84 syn-108-169-162-084.biz.spectrum.com
184.54.203.40 syn-184-054-203-040.res.spectrum.com
74.138.237.172 syn-074-138-237-172.res.spectrum.com
74.138.242.177 syn-074-138-242-177.res.spectrum.com
184.54.204.121 syn-184-054-204-121.res.spectrum.com
24.26.61.161 syn-024-026-061-161.res.spectrum.com
74.138.234.75 syn-074-138-234-075.res.spectrum.com
184.54.217.59 syn-184-054-217-059.res.spectrum.com
96.28.36.195 syn-096-028-036-195.res.spectrum.com
12.244.135.42 12.244.135.42
74.129.244.212 syn-074-129-244-212.res.spectrum.com
74.136.5.195 syn-074-136-005-195.res.spectrum.com
74.138.241.105 syn-074-138-241-105.res.spectrum.com
24.26.62.249 syn-024-026-062-249.res.spectrum.com
98.72.4.64 adsl-098-072-004-064.sip.mia.bellsouth.net
174.101.209.154 syn-174-101-209-154.res.spectrum.com
74.136.0.79 syn-074-136-000-079.res.spectrum.com
74.136.14.90 syn-074-136-014-090.res.spectrum.com
104.52.13.161 104-52-13-161.lightspeed.lsvlky.sbcglobal.net
184.54.203.185 syn-184-054-203-185.res.spectrum.com
184.54.218.50 syn-184-054-218-050.res.spectrum.com
76.177.167.168 syn-076-177-167-168.res.spectrum.com
184.54.207.177 syn-184-054-207-177.res.spectrum.com
184.54.193.186 syn-184-054-193-186.res.spectrum.com
74.138.249.163 syn-074-138-249-163.res.spectrum.com
74.138.230.236 syn-074-138-230-236.res.spectrum.com
12.207.134.135 12.207.134.135
184.54.212.104 syn-184-054-212-104.res.spectrum.com
184.54.223.13 syn-184-054-223-013.res.spectrum.com
184.54.209.12 syn-184-054-209-012.res.spectrum.com
76.177.164.75 syn-076-177-164-075.res.spectrum.com
184.54.219.13 syn-184-054-219-013.res.spectrum.com
74.129.245.183 syn-074-129-245-183.res.spectrum.com
98.27.234.185 syn-098-027-234-185.res.spectrum.com
107.128.147.162 107-128-147-162.lightspeed.lsvlky.sbcglobal.net
172.3.206.242 172-3-206-242.lightspeed.lsvlky.sbcglobal.net
74.129.248.236 syn-074-129-248-236.res.spectrum.com
98.123.216.184 syn-098-123-216-184.biz.spectrum.com
108.255.16.148 108.255.16.148
74.138.247.225 syn-074-138-247-225.res.spectrum.com
96.28.34.44 syn-096-028-034-044.res.spectrum.com
108.255.20.150 108-255-20-150.lightspeed.lsvlky.sbcglobal.net
108.239.44.242 108-239-44-242.lightspeed.lsvlky.sbcglobal.net
98.72.7.110 adsl-098-072-007-110.sip.mia.bellsouth.net
108.227.157.58 108-227-157-58.lightspeed.lsvlky.sbcglobal.net
74.129.241.226 syn-074-129-241-226.res.spectrum.com
107.128.147.208 107-128-147-208.lightspeed.lsvlky.sbcglobal.net
108.239.44.60 108-239-44-60.lightspeed.lsvlky.sbcglobal.net
74.138.249.206 syn-074-138-249-206.res.spectrum.com
98.27.233.29 syn-098-027-233-029.res.spectrum.com
74.129.250.3 syn-074-129-250-003.res.spectrum.com
96.28.39.162 syn-096-028-039-162.res.spectrum.com
74.143.92.186 syn-074-143-092-186.biz.spectrum.com
104.52.13.101 104-52-13-101.lightspeed.lsvlky.sbcglobal.net
47.231.84.12 syn-047-231-084-012.res.spectrum.com
76.177.165.144 syn-076-177-165-144.res.spectrum.com
172.3.202.24 172-3-202-24.lightspeed.lsvlky.sbcglobal.net
74.136.12.45 syn-074-136-012-045.res.spectrum.com
172.3.207.131 172-3-207-131.lightspeed.lsvlky.sbcglobal.net
96.11.121.221 syn-096-011-121-221.biz.spectrum.com
74.136.1.37 syn-074-136-001-037.res.spectrum.com
12.207.140.102 12.207.140.102
184.54.194.7 syn-184-054-194-007.res.spectrum.com
74.138.231.124 syn-074-138-231-124.res.spectrum.com
184.54.201.161 syn-184-054-201-161.res.spectrum.com
108.255.20.31 108-255-20-31.lightspeed.lsvlky.sbcglobal.net
74.138.239.209 syn-074-138-239-209.res.spectrum.com
98.102.75.142 syn-098-102-075-142.biz.spectrum.com
12.207.140.153 12.207.140.153
184.54.211.229 syn-184-054-211-229.res.spectrum.com
12.189.228.85 12.189.228.85
12.207.133.53 12.207.133.53
76.177.166.93 syn-076-177-166-093.res.spectrum.com
74.129.247.149 syn-074-129-247-149.res.spectrum.com
74.129.243.43 syn-074-129-243-043.res.spectrum.com
184.54.200.212 syn-184-054-200-212.res.spectrum.com
74.129.255.222 syn-074-129-255-222.res.spectrum.com
12.207.143.41 12.207.143.41
74.129.242.97 syn-074-129-242-097.res.spectrum.com
74.136.8.22 syn-074-136-008-022.res.spectrum.com
74.136.10.205 syn-074-136-010-205.res.spectrum.com
74.138.250.140 syn-074-138-250-140.res.spectrum.com
96.28.34.243 syn-096-028-034-243.res.spectrum.com
98.72.3.140 adsl-098-072-003-140.sip.mia.bellsouth.net
107.133.213.54 107-133-213-54.lightspeed.lsvlky.sbcglobal.net
107.133.217.216 107-133-217-216.lightspeed.rcsntx.sbcglobal.net
147.0.223.187 syn-147-000-223-187.biz.spectrum.com
172.3.206.108 172-3-206-108.lightspeed.lsvlky.sbcglobal.net
184.54.196.53 syn-184-054-196-053.res.spectrum.com
98.100.52.161 syn-098-100-052-161.biz.spectrum.com
184.54.210.20 syn-184-054-210-020.res.spectrum.com
76.182.151.81 syn-076-182-151-081.res.spectrum.com
184.54.214.171 syn-184-054-214-171.res.spectrum.com
76.35.185.49 syn-076-035-185-049.res.spectrum.com
74.136.1.203 syn-074-136-001-203.res.spectrum.com
74.136.7.73 syn-074-136-007-073.res.spectrum.com
47.231.87.212 syn-047-231-087-212.res.spectrum.com
74.138.228.80 syn-074-138-228-080.res.spectrum.com
98.72.7.75 adsl-098-072-007-075.sip.mia.bellsouth.net
74.129.247.62 syn-074-129-247-062.res.spectrum.com
74.136.2.158 syn-074-136-002-158.res.spectrum.com
74.138.226.116 syn-074-138-226-116.res.spectrum.com
24.26.61.167 syn-024-026-061-167.res.spectrum.com
74.129.248.15 syn-074-129-248-015.res.spectrum.com
162.234.192.79 162-234-192-79.lightspeed.lsvlky.sbcglobal.net
74.136.10.220 syn-074-136-010-220.res.spectrum.com
74.175.246.236 74.175.246.236
74.138.242.9 syn-074-138-242-009.res.spectrum.com
74.129.243.193 syn-074-129-243-193.res.spectrum.com
107.138.163.33 107-138-163-33.lightspeed.lsvlky.sbcglobal.net
108.255.21.110 108-255-21-110.lightspeed.lsvlky.sbcglobal.net
107.133.212.23 107-133-212-23.lightspeed.lsvlky.sbcglobal.net
47.231.87.92 syn-047-231-087-092.res.spectrum.com
107.133.213.21 107-133-213-21.lightspeed.lsvlky.sbcglobal.net
107.138.160.63 107-138-160-63.lightspeed.lsvlky.sbcglobal.net
108.255.20.107 108-255-20-107.lightspeed.lsvlky.sbcglobal.net
74.138.240.174 syn-074-138-240-174.res.spectrum.com
74.138.242.67 syn-074-138-242-067.res.spectrum.com
74.136.14.20 syn-074-136-014-020.res.spectrum.com
12.207.133.38 12.207.133.38
24.172.216.251 syn-024-172-216-251.biz.spectrum.com
74.129.250.91 syn-074-129-250-091.res.spectrum.com
184.54.195.127 syn-184-054-195-127.res.spectrum.com
74.138.235.120 syn-074-138-235-120.res.spectrum.com
74.136.15.181 syn-074-136-015-181.res.spectrum.com
104.230.42.67 syn-104-230-042-067.res.spectrum.com
12.207.142.61 12.207.142.61
172.3.201.108 172-3-201-108.lightspeed.lsvlky.sbcglobal.net
12.207.140.84 12.207.140.84
47.231.87.27 syn-047-231-087-027.res.spectrum.com
99.119.245.147 99-119-245-147.lightspeed.lsvlky.sbcglobal.net
174.101.212.210 syn-174-101-212-210.res.spectrum.com
104.52.12.212 104-52-12-212.lightspeed.lsvlky.sbcglobal.net
74.219.218.36 syn-074-219-218-036.biz.spectrum.com
12.207.142.237 12.207.142.237
104.3.8.243 104-3-8-243.lightspeed.lsvlky.sbcglobal.net
76.35.185.73 syn-076-035-185-073.res.spectrum.com
184.54.204.10 syn-184-054-204-010.res.spectrum.com
98.72.1.182 adsl-098-072-001-182.sip.mia.bellsouth.net
174.101.210.158 syn-174-101-210-158.res.spectrum.com
184.54.206.23 syn-184-054-206-023.res.spectrum.com
107.128.146.43 107-128-146-43.lightspeed.lsvlky.sbcglobal.net
74.136.11.230 syn-074-136-011-230.res.spectrum.com
184.54.208.40 syn-184-054-208-040.res.spectrum.com
107.128.147.147 107-128-147-147.lightspeed.lsvlky.sbcglobal.net
74.138.234.7 syn-074-138-234-007.res.spectrum.com
162.234.193.57 162-234-193-57.lightspeed.lsvlky.sbcglobal.net
98.72.3.129 adsl-098-072-003-129.sip.mia.bellsouth.net
98.72.6.68 adsl-098-072-006-068.sip.mia.bellsouth.net
74.136.9.48 syn-074-136-009-048.res.spectrum.com
98.72.2.28 adsl-098-072-002-028.sip.mia.bellsouth.net
172.3.204.47 172-3-204-47.lightspeed.lsvlky.sbcglobal.net
174.101.214.48 syn-174-101-214-048.res.spectrum.com
184.54.216.105 syn-184-054-216-105.res.spectrum.com
74.175.246.235 74.175.246.235
76.40.83.236 syn-076-040-083-236.res.spectrum.com
96.28.34.206 syn-096-028-034-206.res.spectrum.com
172.3.205.139 172-3-205-139.lightspeed.lsvlky.sbcglobal.net
76.177.161.52 syn-076-177-161-052.res.spectrum.com
107.138.160.106 107-138-160-106.lightspeed.lsvlky.sbcglobal.net
108.255.16.1 108.255.16.1
96.28.32.249 syn-096-028-032-249.res.spectrum.com
98.72.6.61 adsl-098-072-006-061.sip.mia.bellsouth.net
74.129.242.156 syn-074-129-242-156.res.spectrum.com
74.136.1.140 syn-074-136-001-140.res.spectrum.com
74.129.251.58 syn-074-129-251-058.res.spectrum.com
184.54.213.87 syn-184-054-213-087.res.spectrum.com
12.25.157.97 12.25.157.97
107.138.162.152 107-138-162-152.lightspeed.lsvlky.sbcglobal.net
12.25.157.115 12.25.157.115
74.129.251.152 syn-074-129-251-152.res.spectrum.com
74.129.251.227 syn-074-129-251-227.res.spectrum.com
74.138.244.207 syn-074-138-244-207.res.spectrum.com
174.101.210.88 syn-174-101-210-088.res.spectrum.com
12.246.82.163 12.246.82.163
107.133.213.4 107-133-213-4.lightspeed.lsvlky.sbcglobal.net
12.207.134.228 12.207.134.228
74.138.251.30 syn-074-138-251-030.res.spectrum.com
74.136.0.45 syn-074-136-000-045.res.spectrum.com
74.138.228.137 syn-074-138-228-137.res.spectrum.com
74.136.12.209 syn-074-136-012-209.res.spectrum.com
74.138.234.120 syn-074-138-234-120.res.spectrum.com
192.60.64.235 syn-192-060-064-235.res.spectrum.com
74.138.226.226 syn-074-138-226-226.res.spectrum.com
74.138.226.240 syn-074-138-226-240.res.spectrum.com
74.136.13.60 syn-074-136-013-060.res.spectrum.com
98.72.0.44 adsl-098-072-000-044.sip.mia.bellsouth.net
98.72.3.55 adsl-098-072-003-055.sip.mia.bellsouth.net
107.133.214.149 107-133-214-149.lightspeed.lsvlky.sbcglobal.net
70.228.92.159 70-228-92-159.lightspeed.lsvlky.sbcglobal.net
107.138.160.169 107-138-160-169.lightspeed.lsvlky.sbcglobal.net
104.3.9.192 104-3-9-192.lightspeed.lsvlky.sbcglobal.net
184.54.193.123 syn-184-054-193-123.res.spectrum.com
74.138.232.159 syn-074-138-232-159.res.spectrum.com
172.3.200.123 172-3-200-123.lightspeed.lsvlky.sbcglobal.net
76.35.185.254 syn-076-035-185-254.res.spectrum.com
76.177.165.49 syn-076-177-165-049.res.spectrum.com
98.27.233.228 syn-098-027-233-228.res.spectrum.com
74.136.5.193 syn-074-136-005-193.res.spectrum.com
184.54.206.203 syn-184-054-206-203.res.spectrum.com
74.138.234.103 syn-074-138-234-103.res.spectrum.com
74.182.80.149 adsl-074-182-080-149.sip.mob.bellsouth.net
96.28.33.68 syn-096-028-033-068.res.spectrum.com
74.138.232.235 syn-074-138-232-235.res.spectrum.com
76.35.184.33 syn-076-035-184-033.res.spectrum.com
74.136.9.213 syn-074-136-009-213.res.spectrum.com
104.3.8.228 104-3-8-228.lightspeed.lsvlky.sbcglobal.net
184.54.206.142 syn-184-054-206-142.res.spectrum.com
74.136.14.190 syn-074-136-014-190.res.spectrum.com
108.255.21.129 108-255-21-129.lightspeed.lsvlky.sbcglobal.net
74.138.239.34 syn-074-138-239-034.res.spectrum.com
108.255.20.97 108-255-20-97.lightspeed.lsvlky.sbcglobal.net
104.52.13.155 104-52-13-155.lightspeed.lsvlky.sbcglobal.net
74.136.11.55 syn-074-136-011-055.res.spectrum.com
74.136.10.10 syn-074-136-010-010.res.spectrum.com
76.177.163.22 syn-076-177-163-022.res.spectrum.com
74.138.224.14 syn-074-138-224-014.res.spectrum.com
107.138.160.231 107-138-160-231.lightspeed.lsvlky.sbcglobal.net
174.101.213.47 syn-174-101-213-047.res.spectrum.com
184.54.194.231 syn-184-054-194-231.res.spectrum.com
74.143.170.109 syn-074-143-170-109.biz.spectrum.com
74.138.231.254 syn-074-138-231-254.res.spectrum.com
108.255.17.2 108.255.17.2
184.54.219.69 syn-184-054-219-069.res.spectrum.com
172.3.205.54 172-3-205-54.lightspeed.lsvlky.sbcglobal.net
174.101.210.39 syn-174-101-210-039.res.spectrum.com
76.190.93.49 syn-076-190-093-049.biz.spectrum.com
76.35.184.185 syn-076-035-184-185.res.spectrum.com
98.72.6.185 adsl-098-072-006-185.sip.mia.bellsouth.net
184.54.193.58 syn-184-054-193-058.res.spectrum.com
76.177.165.46 syn-076-177-165-046.res.spectrum.com
74.129.241.78 syn-074-129-241-078.res.spectrum.com
74.138.237.11 syn-074-138-237-011.res.spectrum.com
107.133.219.147 107-133-219-147.lightspeed.rcsntx.sbcglobal.net
74.138.238.191 syn-074-138-238-191.res.spectrum.com
74.136.3.151 syn-074-136-003-151.res.spectrum.com
107.133.219.65 107-133-219-65.lightspeed.rcsntx.sbcglobal.net
172.3.206.190 172-3-206-190.lightspeed.lsvlky.sbcglobal.net
74.136.3.226 syn-074-136-003-226.res.spectrum.com
74.138.242.43 syn-074-138-242-043.res.spectrum.com
98.72.5.21 adsl-098-072-005-021.sip.mia.bellsouth.net
107.133.213.154 107-133-213-154.lightspeed.lsvlky.sbcglobal.net
98.27.234.61 syn-098-027-234-061.res.spectrum.com
74.138.239.120 syn-074-138-239-120.res.spectrum.com
74.136.5.5 syn-074-136-005-005.res.spectrum.com
74.175.249.180 74.175.249.180
172.3.203.111 172-3-203-111.lightspeed.lsvlky.sbcglobal.net
24.26.63.206 syn-024-026-063-206.res.spectrum.com
74.138.237.233 syn-074-138-237-233.res.spectrum.com
74.136.4.201 syn-074-136-004-201.res.spectrum.com
184.54.218.235 syn-184-054-218-235.res.spectrum.com
96.28.34.232 syn-096-028-034-232.res.spectrum.com
76.182.151.106 syn-076-182-151-106.res.spectrum.com
74.136.10.150 syn-074-136-010-150.res.spectrum.com
74.138.233.208 syn-074-138-233-208.res.spectrum.com
74.129.255.227 syn-074-129-255-227.res.spectrum.com
74.138.230.19 syn-074-138-230-019.res.spectrum.com
74.138.236.197 syn-074-138-236-197.res.spectrum.com
47.231.87.37 syn-047-231-087-037.res.spectrum.com
107.128.147.182 107-128-147-182.lightspeed.lsvlky.sbcglobal.net
107.138.160.80 107-138-160-80.lightspeed.lsvlky.sbcglobal.net
98.72.5.225 adsl-098-072-005-225.sip.mia.bellsouth.net
184.54.211.147 syn-184-054-211-147.res.spectrum.com
174.101.210.68 syn-174-101-210-068.res.spectrum.com
12.207.141.214 12.207.141.214
172.3.205.107 172-3-205-107.lightspeed.lsvlky.sbcglobal.net
107.138.163.218 107-138-163-218.lightspeed.lsvlky.sbcglobal.net
74.138.241.0 syn-074-138-241-000.res.spectrum.com
12.207.143.146 12.207.143.146
108.239.44.51 108-239-44-51.lightspeed.lsvlky.sbcglobal.net
104.3.9.106 104-3-9-106.lightspeed.lsvlky.sbcglobal.net
98.27.235.89 syn-098-027-235-089.res.spectrum.com
107.133.214.131 107-133-214-131.lightspeed.lsvlky.sbcglobal.net
74.136.6.244 syn-074-136-006-244.res.spectrum.com
74.138.241.190 syn-074-138-241-190.res.spectrum.com
174.101.211.72 syn-174-101-211-072.res.spectrum.com
74.138.247.131 syn-074-138-247-131.res.spectrum.com
74.138.234.179 syn-074-138-234-179.res.spectrum.com
184.54.217.30 syn-184-054-217-030.res.spectrum.com
96.28.36.184 syn-096-028-036-184.res.spectrum.com
184.54.198.110 syn-184-054-198-110.res.spectrum.com
74.138.251.150 syn-074-138-251-150.res.spectrum.com
24.26.63.44 syn-024-026-063-044.res.spectrum.com
172.3.207.239 172-3-207-239.lightspeed.lsvlky.sbcglobal.net
98.72.2.7 adsl-098-072-002-007.sip.mia.bellsouth.net
74.138.239.65 syn-074-138-239-065.res.spectrum.com
108.255.20.158 108-255-20-158.lightspeed.lsvlky.sbcglobal.net
76.182.151.18 syn-076-182-151-018.res.spectrum.com
74.138.237.226 syn-074-138-237-226.res.spectrum.com
76.177.161.22 syn-076-177-161-022.res.spectrum.com
65.29.31.126 lag-20.mdsnin2102h.netops.charter.com
47.231.87.58 syn-047-231-087-058.res.spectrum.com
172.3.206.65 172-3-206-65.lightspeed.lsvlky.sbcglobal.net
74.138.245.177 syn-074-138-245-177.res.spectrum.com
184.54.219.183 syn-184-054-219-183.res.spectrum.com
76.190.95.154 syn-076-190-095-154.biz.spectrum.com
74.138.225.49 syn-074-138-225-049.res.spectrum.com
74.129.252.152 syn-074-129-252-152.res.spectrum.com
74.138.230.48 syn-074-138-230-048.res.spectrum.com
172.3.206.199 172-3-206-199.lightspeed.lsvlky.sbcglobal.net
74.138.235.132 syn-074-138-235-132.res.spectrum.com
74.142.75.197 syn-074-142-075-197.biz.spectrum.com
12.207.133.169 12.207.133.169
47.231.87.19 syn-047-231-087-019.res.spectrum.com
74.138.227.128 syn-074-138-227-128.res.spectrum.com
76.177.163.94 syn-076-177-163-094.res.spectrum.com
108.255.20.65 108-255-20-65.lightspeed.lsvlky.sbcglobal.net
107.133.214.175 107-133-214-175.lightspeed.lsvlky.sbcglobal.net
74.138.237.36 syn-074-138-237-036.res.spectrum.com
74.129.241.32 syn-074-129-241-032.res.spectrum.com
104.3.8.168 104-3-8-168.lightspeed.lsvlky.sbcglobal.net
184.54.200.114 syn-184-054-200-114.res.spectrum.com
184.54.219.3 syn-184-054-219-003.res.spectrum.com
172.3.207.219 172-3-207-219.lightspeed.lsvlky.sbcglobal.net
74.129.245.248 syn-074-129-245-248.res.spectrum.com
74.136.1.26 syn-074-136-001-026.res.spectrum.com
98.72.4.142 adsl-098-072-004-142.sip.mia.bellsouth.net
74.136.9.183 syn-074-136-009-183.res.spectrum.com
74.129.248.56 syn-074-129-248-056.res.spectrum.com
74.138.237.20 syn-074-138-237-020.res.spectrum.com
12.207.140.212 12.207.140.212
76.177.167.80 syn-076-177-167-080.res.spectrum.com
74.129.243.151 syn-074-129-243-151.res.spectrum.com
12.207.143.22 12.207.143.22
74.129.254.170 syn-074-129-254-170.res.spectrum.com
74.136.9.175 syn-074-136-009-175.res.spectrum.com
76.177.164.152 syn-076-177-164-152.res.spectrum.com
76.177.166.209 syn-076-177-166-209.res.spectrum.com
74.129.240.101 syn-074-129-240-101.res.spectrum.com
74.136.14.236 syn-074-136-014-236.res.spectrum.com
184.54.201.29 syn-184-054-201-029.res.spectrum.com
74.129.253.18 syn-074-129-253-018.res.spectrum.com
76.190.120.219 syn-076-190-120-219.biz.spectrum.com
184.54.220.139 syn-184-054-220-139.res.spectrum.com
174.101.208.1 syn-174-101-208-001.res.spectrum.com
74.136.0.3 syn-074-136-000-003.res.spectrum.com
70.62.36.221 syn-070-062-036-221.biz.spectrum.com
70.228.90.154 adsl-70-228-90-154.dsl.akrnoh.ameritech.net
184.54.211.196 syn-184-054-211-196.res.spectrum.com
74.138.242.169 syn-074-138-242-169.res.spectrum.com
172.3.202.190 172-3-202-190.lightspeed.lsvlky.sbcglobal.net
104.52.15.18 104-52-15-18.lightspeed.lsvlky.sbcglobal.net
76.35.185.247 syn-076-035-185-247.res.spectrum.com
74.138.239.135 syn-074-138-239-135.res.spectrum.com
74.143.92.226 syn-074-143-092-226.biz.spectrum.com
74.138.236.112 syn-074-138-236-112.res.spectrum.com
184.54.210.1 syn-184-054-210-001.res.spectrum.com
74.138.255.139 syn-074-138-255-139.res.spectrum.com
74.136.14.45 syn-074-136-014-045.res.spectrum.com
108.239.45.109 108-239-45-109.lightspeed.lsvlky.sbcglobal.net
184.54.210.141 syn-184-054-210-141.res.spectrum.com
74.138.239.162 syn-074-138-239-162.res.spectrum.com
74.129.242.203 syn-074-129-242-203.res.spectrum.com
24.26.63.90 syn-024-026-063-090.res.spectrum.com
108.239.44.90 108-239-44-90.lightspeed.lsvlky.sbcglobal.net
74.136.3.139 syn-074-136-003-139.res.spectrum.com
74.138.255.177 syn-074-138-255-177.res.spectrum.com
107.138.162.237 107-138-162-237.lightspeed.lsvlky.sbcglobal.net
76.41.229.4 syn-076-041-229-004.res.spectrum.com
108.227.156.106 108-227-156-106.lightspeed.lsvlky.sbcglobal.net
24.26.63.98 syn-024-026-063-098.res.spectrum.com
70.228.92.76 70-228-92-76.lightspeed.lsvlky.sbcglobal.net
74.138.240.93 syn-074-138-240-093.res.spectrum.com
74.138.234.218 syn-074-138-234-218.res.spectrum.com
71.67.18.126 syn-071-067-018-126.biz.spectrum.com
74.175.224.113 74.175.224.113
98.72.4.141 adsl-098-072-004-141.sip.mia.bellsouth.net
147.0.36.154 syn-147-000-036-154.biz.spectrum.com
76.177.165.2 syn-076-177-165-002.res.spectrum.com
74.138.255.103 syn-074-138-255-103.res.spectrum.com
184.54.203.177 syn-184-054-203-177.res.spectrum.com
107.138.162.235 107-138-162-235.lightspeed.lsvlky.sbcglobal.net
172.3.205.232 172-3-205-232.lightspeed.lsvlky.sbcglobal.net
104.3.9.47 104-3-9-47.lightspeed.lsvlky.sbcglobal.net
107.133.214.39 107-133-214-39.lightspeed.lsvlky.sbcglobal.net
74.138.252.137 syn-074-138-252-137.res.spectrum.com
65.29.33.31 hts01mdsnin21.netops.charter.com
96.28.32.253 syn-096-028-032-253.res.spectrum.com
74.129.243.251 syn-074-129-243-251.res.spectrum.com
174.101.210.249 syn-174-101-210-249.res.spectrum.com
74.138.235.156 syn-074-138-235-156.res.spectrum.com
74.136.9.85 syn-074-136-009-085.res.spectrum.com
184.54.193.178 syn-184-054-193-178.res.spectrum.com
184.54.202.129 syn-184-054-202-129.res.spectrum.com
107.128.147.142 107-128-147-142.lightspeed.lsvlky.sbcglobal.net
70.228.93.103 70-228-93-103.lightspeed.lsvlky.sbcglobal.net
74.129.249.0 syn-074-129-249-000.res.spectrum.com
74.129.253.153 syn-074-129-253-153.res.spectrum.com
12.207.140.225 12.207.140.225
174.101.211.221 syn-174-101-211-221.res.spectrum.com
12.39.61.252 12.39.61.252
74.136.0.241 syn-074-136-000-241.res.spectrum.com
12.209.113.173 12.209.113.173
74.138.251.71 syn-074-138-251-071.res.spectrum.com
96.28.34.94 syn-096-028-034-094.res.spectrum.com
24.26.60.118 syn-024-026-060-118.res.spectrum.com
99.119.245.78 99-119-245-78.lightspeed.lsvlky.sbcglobal.net
74.136.13.52 syn-074-136-013-052.res.spectrum.com
47.231.84.73 syn-047-231-084-073.res.spectrum.com
98.72.4.40 adsl-098-072-004-040.sip.mia.bellsouth.net
74.129.248.221 syn-074-129-248-221.res.spectrum.com
162.234.192.243 162-234-192-243.lightspeed.lsvlky.sbcglobal.net
174.101.211.27 syn-174-101-211-027.res.spectrum.com
98.72.6.248 adsl-098-072-006-248.sip.mia.bellsouth.net
74.136.1.35 syn-074-136-001-035.res.spectrum.com
74.138.243.46 syn-074-138-243-046.res.spectrum.com
184.54.210.165 syn-184-054-210-165.res.spectrum.com
74.138.235.96 syn-074-138-235-096.res.spectrum.com
184.54.223.133 syn-184-054-223-133.res.spectrum.com
74.129.252.254 syn-074-129-252-254.res.spectrum.com
74.129.250.170 syn-074-129-250-170.res.spectrum.com
74.138.253.63 syn-074-138-253-063.res.spectrum.com
76.182.151.103 syn-076-182-151-103.res.spectrum.com
108.255.20.36 108-255-20-36.lightspeed.lsvlky.sbcglobal.net
162.234.192.45 162-234-192-45.lightspeed.lsvlky.sbcglobal.net
74.138.241.107 syn-074-138-241-107.res.spectrum.com
172.3.204.170 172-3-204-170.lightspeed.lsvlky.sbcglobal.net
74.129.250.195 syn-074-129-250-195.res.spectrum.com
107.133.218.227 107-133-218-227.lightspeed.rcsntx.sbcglobal.net
174.101.209.176 syn-174-101-209-176.res.spectrum.com
184.54.223.115 syn-184-054-223-115.res.spectrum.com
96.28.35.47 syn-096-028-035-047.res.spectrum.com
184.54.220.175 syn-184-054-220-175.res.spectrum.com
184.54.223.223 syn-184-054-223-223.res.spectrum.com
74.175.224.194 74.175.224.194
74.129.251.64 syn-074-129-251-064.res.spectrum.com
12.39.61.193 12.39.61.193
99.119.246.14 99-119-246-14.lightspeed.lsvlky.sbcglobal.net
74.129.247.104 syn-074-129-247-104.res.spectrum.com
74.138.252.193 syn-074-138-252-193.res.spectrum.com
98.72.2.240 adsl-098-072-002-240.sip.mia.bellsouth.net
184.54.215.231 syn-184-054-215-231.res.spectrum.com
12.207.140.67 12.207.140.67
74.138.237.252 syn-074-138-237-252.res.spectrum.com
96.28.35.212 syn-096-028-035-212.res.spectrum.com
98.72.5.132 adsl-098-072-005-132.sip.mia.bellsouth.net
12.207.140.190 12.207.140.190
98.72.7.161 adsl-098-072-007-161.sip.mia.bellsouth.net
74.142.0.219 syn-074-142-000-219.biz.spectrum.com
184.54.221.163 syn-184-054-221-163.res.spectrum.com
99.119.245.113 99-119-245-113.lightspeed.lsvlky.sbcglobal.net
74.138.236.95 syn-074-138-236-095.res.spectrum.com
172.3.203.27 172-3-203-27.lightspeed.lsvlky.sbcglobal.net
107.133.214.117 107-133-214-117.lightspeed.lsvlky.sbcglobal.net
96.28.38.193 syn-096-028-038-193.res.spectrum.com
74.129.255.94 syn-074-129-255-094.res.spectrum.com
174.101.208.61 syn-174-101-208-061.res.spectrum.com
74.129.254.225 syn-074-129-254-225.res.spectrum.com
